,credit.policy,int.rate,installment,revol.bal,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,education_or_small_business,major_purchase_or_credit_card,demerits
3005,1,0.1347,409.62,20460,1,0,0,0,0,0,1
3006,1,0.0963,256.76,25,0,0,0,0,0,0,0
3007,1,0.1568,87.51,8072,1,0,0,1,1,0,1
3008,1,0.1726,521.56,67579,0,1,0,0,0,0,1
3009,1,0.1347,271.39,5545,3,0,1,1,0,1,4
3010,1,0.1347,106.01,13427,0,0,0,0,0,0,0
3011,1,0.1316,324.2,14852,0,0,0,0,0,0,0
3012,1,0.0963,481.42,4963,0,0,0,0,0,1,0
3013,1,0.1379,67.3,11386,2,2,1,0,0,0,5
3014,1,0.0932,223.63,5842,1,0,0,0,0,0,1
3015,1,0.1316,317.44,23802,1,0,0,1,0,0,1
3016,1,0.1158,594.25,7921,0,0,0,0,1,0,0
3017,1,0.1474,55.26,5704,0,0,0,0,0,1,0
3018,1,0.0963,224.66,2108,1,0,0,0,0,0,1
3019,1,0.1284,67.24,1545,1,0,0,0,0,0,1
3020,1,0.1316,405.25,5244,1,1,0,0,0,0,2
3021,1,0.0932,383.37,5300,0,0,0,0,0,1,0
3022,1,0.1347,678.46,20563,0,0,0,0,0,0,0
3023,1,0.0932,95.85,2009,0,0,0,0,0,0,0
3024,1,0.1253,167.34,12053,3,0,0,0,0,0,3
3025,1,0.0932,239.61,1447,3,0,0,0,0,0,3
3026,1,0.0963,417.23,21456,1,0,0,0,0,1,1
3027,1,0.1095,327.14,1208,2,0,0,0,1,0,2
3028,1,0.16,878.94,35010,1,0,1,0,0,1,2
3029,1,0.1379,579.29,17613,2,0,0,0,0,0,2
3030,1,0.16,158.21,1404,3,0,0,0,1,0,3
3031,1,0.08,172.35,14026,0,0,0,0,0,1,0
3032,1,0.0963,32.1,566,0,0,0,0,0,0,0
3033,1,0.1411,616.12,19976,2,0,0,0,0,0,2
3034,1,0.0963,96.29,893,0,0,0,0,0,0,0
3035,1,0.1379,170.38,2987,0,0,0,0,0,0,0
3036,1,0.1189,198.99,42987,1,0,0,1,0,0,1
3037,1,0.1726,629.81,27914,0,2,0,0,0,0,2
3038,1,0.08,101.85,18467,3,0,0,0,0,1,3
3039,1,0.1537,348.47,5466,2,0,0,0,0,0,2
3040,1,0.1316,324.2,17533,0,0,0,0,0,0,0
3041,1,0.0768,99.81,3176,1,0,0,0,0,0,1
3042,1,0.1158,792.33,27806,1,0,0,0,0,1,1
3043,1,0.08,282.03,38216,0,0,0,0,0,0,0
3044,1,0.1287,807.2,89832,1,0,0,0,0,0,1
3045,1,0.0932,185.3,2953,0,0,0,0,0,0,0
3046,1,0.1126,690.13,129705,2,0,0,0,0,0,2
3047,1,0.1189,472.59,39,3,0,0,0,1,0,3
3048,1,0.0768,109.17,2733,0,0,0,0,0,0,0
3049,1,0.1253,359.77,15175,3,0,0,0,0,0,3
3050,1,0.1379,136.31,7231,0,0,0,0,0,0,0
3051,1,0.0768,46.79,2413,2,0,0,0,0,1,2
3052,1,0.1221,99.95,5431,2,0,0,1,0,0,2
3053,1,0.1426,140.66,3825,3,0,0,0,0,0,3
3054,1,0.0963,385.14,19326,2,0,0,0,0,0,2
3055,1,0.1411,684.58,12531,2,0,0,0,0,0,2
3056,1,0.0963,224.66,28365,1,0,0,0,0,1,1
3057,1,0.1253,133.87,2386,4,0,0,1,0,0,4
3058,1,0.1221,359.81,256,2,0,0,0,1,0,2
3059,1,0.1218,319.68,0,5,0,0,0,0,0,5
3060,1,0.1221,283.18,2284,2,2,0,1,0,0,4
3061,1,0.1253,93.71,185,1,0,0,0,0,0,1
3062,1,0.0768,109.17,78031,0,0,0,0,0,1,0
3063,1,0.1126,492.95,13119,0,0,0,0,1,0,0
3064,1,0.1158,825.34,8898,1,0,0,1,0,0,1
3065,1,0.1126,279.34,10579,1,0,0,0,0,0,1
3066,1,0.0963,96.29,2936,1,1,0,0,0,0,2
3067,1,0.1284,268.95,7095,2,0,0,0,0,0,2
3068,1,0.16,281.26,26596,7,0,0,0,1,0,7
3069,1,0.0932,95.85,1836,1,0,0,0,0,0,1
3070,1,0.1158,792.33,17524,2,0,0,0,0,0,2
3071,1,0.0963,192.57,7849,1,0,0,0,0,1,1
3072,1,0.1126,65.73,1219,2,0,0,0,1,0,2
3073,1,0.1158,290.52,52141,1,0,0,0,1,0,1
3074,1,0.1158,297.13,7693,3,0,0,1,0,0,3
3075,1,0.0963,96.29,25055,1,0,0,0,0,1,1
3076,1,0.0932,223.63,3337,1,0,0,0,0,0,1
3077,1,0.1347,237.46,17349,0,0,0,0,0,0,0
3078,1,0.0963,80.24,2307,0,0,0,0,0,0,0
3079,1,0.1537,871.16,25700,0,0,0,0,0,0,0
3080,1,0.1316,337.71,24810,3,1,0,0,0,0,4
3081,1,0.1095,425.28,13625,0,0,0,0,0,0,0
3082,1,0.1126,32.87,16302,3,0,0,0,0,0,3
3083,1,0.1095,163.57,1496,2,0,0,0,0,0,2
3084,1,0.0932,364.2,22602,1,0,0,0,0,0,1
3085,1,0.1158,99.05,9,1,0,0,0,0,0,1
3086,1,0.1253,184.07,3795,0,0,0,0,0,0,0
3087,1,0.1221,283.18,6130,0,0,0,0,1,0,0
3088,1,0.1474,797.8,80602,0,0,0,1,0,1,0
3089,1,0.1379,681.51,71046,0,0,0,0,0,0,0
3090,1,0.1221,166.58,5122,0,0,1,1,0,0,1
3091,1,0.1095,49.08,9906,0,0,0,0,0,0,0
3092,1,0.1126,492.95,29790,0,0,0,0,0,1,0
3093,1,0.1221,299.84,3723,0,0,1,1,0,0,1
3094,1,0.1221,333.15,5745,2,0,1,0,0,0,3
3095,1,0.1253,334.67,16047,0,0,0,0,0,1,0
3096,1,0.1347,305.31,4475,3,0,1,0,1,0,4
3097,1,0.08,313.37,2161,0,0,0,0,0,0,0
3098,1,0.1316,121.58,1898,3,0,0,0,0,1,3
3099,1,0.1158,429.18,12174,1,0,0,0,0,0,1
3100,1,0.0963,385.14,4087,0,0,0,1,0,0,0
3101,1,0.08,188.02,66430,0,0,0,0,0,0,0
3102,1,0.1253,259.37,1786,7,0,0,0,0,0,7
3103,1,0.1221,233.21,3956,0,0,0,0,0,0,0
3104,1,0.1126,607.98,19892,0,0,0,0,0,0,0
3105,1,0.08,219.36,14335,0,0,0,1,0,1,0
3106,1,0.1095,327.14,10462,1,0,0,0,0,0,1
3107,1,0.1474,697.65,20167,0,0,0,0,0,0,0
3108,1,0.0963,160.48,9604,0,1,0,0,0,0,1
3109,1,0.1189,165.82,723,3,0,1,0,0,0,4
3110,1,0.1253,435.07,14750,1,0,0,0,0,0,1
3111,1,0.0963,38.52,1203,3,0,0,1,0,0,3
3112,1,0.1284,235.33,311,1,0,0,0,0,1,1
3113,1,0.1189,414.55,193,2,0,0,0,0,1,2
3114,1,0.1253,167.34,3730,1,0,0,0,0,0,1
3115,1,0.0768,265.13,2204,0,0,0,0,0,0,0
3116,1,0.1221,106.61,3243,2,0,0,0,0,0,2
3117,1,0.0963,481.42,3991,1,0,0,1,1,0,1
3118,1,0.1158,396.17,17495,0,1,0,0,1,0,1
3119,1,0.1221,266.52,8232,3,0,0,0,0,0,3
3120,1,0.1126,460.09,17558,0,0,0,0,0,0,0
3121,1,0.0932,332.25,21244,0,2,0,0,0,0,2
3122,1,0.0963,104.31,5136,2,0,0,1,0,0,2
3123,1,0.1126,410.8,12568,2,0,0,0,0,1,2
3124,1,0.1253,334.67,8158,0,0,0,0,0,0,0
3125,1,0.1253,281.12,12964,1,0,0,0,0,0,1
3126,1,0.1537,296.2,11987,1,0,1,0,0,0,2
3127,1,0.1126,295.77,6255,0,0,0,0,0,0,0
3128,1,0.1095,261.71,7251,1,0,0,1,0,0,1
3129,1,0.1221,106.61,6115,3,0,0,1,0,0,3
3130,1,0.1284,605.13,4724,0,0,0,0,0,0,0
3131,1,0.1316,229.64,4820,1,0,1,0,0,0,2
3132,1,0.1189,99.5,7482,1,1,0,0,1,0,2
3133,1,0.1221,666.3,5801,0,0,0,0,1,0,0
3134,1,0.1284,336.18,10890,2,0,0,0,0,0,2
3135,1,0.1126,591.54,15371,4,0,0,1,0,0,4
3136,1,0.1411,855.73,76237,2,0,0,1,1,0,2
3137,1,0.1284,53.79,2076,1,0,0,0,0,0,1
3138,1,0.1253,209.17,8186,2,3,0,0,1,0,5
3139,1,0.08,156.69,54960,3,0,0,0,0,1,3
3140,1,0.1126,402.58,7120,0,0,0,0,0,0,0
3141,1,0.1537,501.79,19887,0,0,0,0,0,0,0
3142,1,0.1392,408.79,15481,1,0,0,0,0,0,1
3143,1,0.1347,288.35,27648,0,0,0,0,0,1,0
3144,1,0.1221,373.13,14499,1,0,0,0,0,0,1
3145,1,0.1095,490.71,2471,0,0,0,0,0,0,0
3146,1,0.1126,262.91,350,1,0,0,1,0,0,1
3147,1,0.1221,149.92,2143,1,0,0,0,0,1,1
3148,1,0.1158,825.34,16101,2,0,0,0,0,0,2
3149,1,0.1284,484.1,4057,0,0,0,0,0,0,0
3150,1,0.1347,325.66,19358,2,0,0,0,0,0,2
3151,1,0.0768,112.29,2599,2,0,0,0,0,0,2
3152,1,0.1221,199.89,22811,1,0,0,1,0,1,1
3153,1,0.1379,613.36,6072,3,0,1,0,0,0,4
3154,1,0.0751,217.77,2701,0,0,0,0,1,0,0
3155,1,0.1158,528.22,67595,0,0,0,0,0,0,0
3156,1,0.0963,256.76,9226,1,0,0,0,0,0,1
3157,1,0.1316,50.66,2694,1,0,1,1,0,0,2
3158,1,0.1284,268.95,3756,0,0,0,0,0,0,0
3159,1,0.0963,96.29,5689,5,0,0,0,0,1,5
3160,1,0.1253,174.03,7548,1,0,0,0,0,0,1
3161,1,0.1221,99.95,3503,0,0,0,0,0,0,0
3162,1,0.1158,396.17,6908,1,0,0,0,0,0,1
3163,1,0.1474,690.74,33287,1,1,0,0,0,0,2
3164,1,0.1189,636.75,14006,0,0,0,0,0,0,0
3165,1,0.1126,131.46,4109,0,0,0,0,0,1,0
3166,1,0.1189,397.97,411,1,0,0,0,0,0,1
3167,1,0.0963,96.29,10222,2,0,0,0,0,0,2
3168,1,0.1221,183.24,5931,0,0,0,0,0,0,0
3169,1,0.1095,91.6,1085,2,0,0,0,1,0,2
3170,1,0.1189,505.76,5137,0,0,0,1,1,0,0
3171,1,0.1126,476.52,25807,0,0,0,0,0,0,0
3172,1,0.16,84.38,299,0,0,0,0,0,0,0
3173,1,0.1221,692.95,14337,0,0,0,0,0,1,0
3174,1,0.0932,89.46,2426,1,0,0,0,0,0,1
3175,1,0.1461,34.48,12161,1,0,0,0,0,0,1
3176,1,0.1253,184.07,19279,1,0,0,0,0,0,1
3177,1,0.1189,306.77,10111,6,1,0,0,0,0,7
3178,1,0.1442,171.92,4685,0,0,0,0,1,0,0
3179,1,0.1505,69.39,4898,0,0,0,0,0,0,0
3180,1,0.0963,96.29,2239,1,0,0,0,0,0,1
3181,1,0.0768,155.96,2660,0,0,0,0,0,1,0
3182,1,0.1411,367.97,26333,0,0,0,0,1,0,0
3183,1,0.1347,101.77,2660,0,0,0,0,0,1,0
3184,1,0.1284,255.5,0,0,0,0,1,0,0,0
3185,1,0.1189,378.07,2324,3,1,0,0,0,0,4
3186,1,0.1158,82.54,17125,3,0,0,0,0,0,3
3187,1,0.1379,654.25,11043,0,2,0,0,0,1,2
3188,1,0.08,125.35,31270,0,0,0,0,0,0,0
3189,1,0.1379,170.38,21391,1,0,0,0,0,0,1
3190,1,0.1158,495.21,44880,3,0,0,0,0,0,3
3191,1,0.1189,716.35,2357,2,0,0,0,0,0,2
3192,1,0.0932,319.47,9580,0,0,0,0,1,0,0
3193,1,0.1158,118.85,10018,2,0,0,0,0,1,2
3194,1,0.0963,385.14,14732,1,0,0,0,0,0,1
3195,1,0.1158,396.17,14927,0,0,0,0,0,0,0
3196,1,0.1158,184.88,4440,1,0,0,0,0,1,1
3197,1,0.1379,306.68,7589,0,0,0,0,0,0,0
3198,1,0.1126,407.51,12656,0,0,0,0,0,0,0
3199,1,0.1316,506.56,11078,0,0,0,0,1,0,0
3200,1,0.0768,212.1,3041,3,0,0,0,0,0,3
3201,1,0.08,313.37,3022,1,0,0,0,0,0,1
3202,1,0.0768,112.29,3309,2,0,0,0,0,1,2
3203,1,0.1095,98.15,7099,0,0,0,0,0,0,0
3204,1,0.0932,191.69,9608,0,0,0,0,0,0,0
3205,1,0.1126,328.64,9528,1,0,0,0,0,0,1
3206,1,0.0932,223.63,1127,0,0,0,0,0,0,0
3207,1,0.0932,204.46,30540,0,0,0,0,0,0,0
3208,1,0.1158,297.13,23,1,0,0,0,0,0,1
3209,1,0.1347,576.69,18053,2,0,0,0,0,0,2
3210,1,0.08,206.82,11092,0,0,0,0,0,0,0
3211,1,0.1635,254.37,10085,3,0,0,0,0,0,3
3212,1,0.1126,105.17,24,5,0,0,0,0,0,5
3213,1,0.1316,159.57,8085,0,0,0,0,0,0,0
3214,1,0.1411,308.06,19696,1,0,0,1,0,0,1
3215,1,0.0932,159.74,1082,0,0,0,0,0,1,0
3216,1,0.1253,234.27,0,0,1,0,0,0,0,1
3217,1,0.1095,147.22,3596,3,0,0,0,0,0,3
3218,1,0.1316,506.56,14380,1,0,0,0,0,0,1
3219,1,0.1311,506.18,10670,0,0,0,0,0,0,0
3220,1,0.1411,684.58,30738,0,0,0,0,0,1,0
3221,1,0.1126,821.59,6024,3,0,0,1,0,0,3
3222,1,0.1189,198.99,15377,1,0,0,0,0,0,1
3223,1,0.1158,184.88,31983,0,0,0,0,0,1,0
3224,1,0.1189,663.28,53287,5,0,0,1,1,0,5
3225,1,0.1126,315.49,8405,2,0,0,1,0,0,2
3226,1,0.1379,306.68,18454,1,0,0,0,0,0,1
3227,1,0.1095,327.14,0,1,0,0,0,0,0,1
3228,1,0.1221,199.89,1000,2,3,0,0,0,1,5
3229,1,0.1126,558.68,1878,0,0,0,0,0,0,0
3230,1,0.1442,221.77,18065,0,0,0,0,1,0,0
3231,1,0.1284,487.46,13168,1,0,0,0,0,0,1
3232,1,0.1189,530.63,10601,2,0,0,0,0,1,2
3233,1,0.1189,315.06,10468,1,0,0,0,0,0,1
3234,1,0.1189,563.79,9583,3,0,0,0,0,0,3
3235,1,0.0963,96.29,3221,1,2,0,0,0,1,3
3236,1,0.1126,591.54,70526,1,0,0,0,1,0,1
3237,1,0.0932,151.75,842,2,0,0,0,1,0,2
3238,1,0.08,156.69,8946,1,0,0,0,0,0,1
3239,1,0.1316,108.07,3371,1,0,0,1,0,0,1
3240,1,0.0963,385.14,20328,0,0,0,1,0,0,0
3241,1,0.1253,117.14,3146,2,0,0,0,1,0,2
3242,1,0.1158,237.7,1533,2,0,0,0,1,0,2
3243,1,0.1474,189.96,18659,0,0,0,0,0,1,0
3244,1,0.1158,330.14,22607,0,0,0,0,0,0,0
3245,1,0.0932,143.77,2061,0,1,0,0,0,1,1
3246,1,0.16,351.58,25274,0,0,0,0,0,0,0
3247,1,0.08,188.02,11965,0,0,0,0,0,0,0
3248,1,0.0932,319.47,8596,0,0,0,0,0,0,0
3249,1,0.1221,133.26,21,0,0,0,0,0,0,0
3250,1,0.1411,444.98,17902,0,0,0,0,0,0,0
3251,1,0.1126,394.36,79083,2,0,0,0,0,0,2
3252,1,0.1158,132.06,4833,1,0,0,0,0,0,1
3253,1,0.1632,346.08,13840,2,0,0,0,1,0,2
3254,1,0.1189,596.96,25525,0,0,0,0,0,0,0
3255,1,0.0768,155.96,14263,0,0,0,0,0,0,0
3256,1,0.1158,495.21,15531,5,0,0,0,0,0,5
3257,1,0.0932,287.53,18590,0,0,0,0,0,0,0
3258,1,0.1095,327.14,10501,0,0,1,0,0,0,1
3259,1,0.0963,449.32,46017,3,1,0,0,0,0,4
3260,1,0.1158,165.07,536,3,0,0,0,0,0,3
3261,1,0.1284,201.71,6088,1,0,0,0,0,1,1
3262,1,0.0768,187.15,6694,2,0,0,0,0,0,2
3263,1,0.0963,465.37,5270,0,0,0,0,0,0,0
3264,1,0.1284,403.42,2670,2,0,0,0,0,0,2
3265,1,0.1726,465.2,27431,1,0,0,0,0,0,1
3266,1,0.1379,102.23,5824,1,1,0,0,0,0,2
3267,1,0.1347,542.77,64362,0,0,0,0,0,0,0
3268,1,0.0932,204.46,3006,0,0,0,0,0,0,0
3269,1,0.1221,666.3,44887,1,0,0,0,0,0,1
3270,1,0.1126,315.49,7832,3,0,0,0,1,0,3
3271,1,0.1284,672.36,22139,1,0,0,0,0,0,1
3272,1,0.1284,188.27,3859,3,0,0,1,0,0,3
3273,1,0.1158,396.17,71644,0,0,0,0,1,0,0
3274,1,0.0932,159.74,1303,0,0,0,0,0,0,0
3275,1,0.1253,160.64,19939,2,0,0,0,0,1,2
3276,1,0.1095,376.21,5989,0,0,0,0,0,0,0
3277,1,0.08,250.69,8507,2,0,0,0,0,1,2
3278,1,0.0963,128.38,5961,2,1,0,0,0,0,3
3279,1,0.1316,607.87,17833,1,0,0,0,0,0,1
3280,1,0.1316,236.4,15394,1,0,0,0,0,0,1
3281,1,0.0894,222.41,6103,2,0,0,1,0,0,2
3282,1,0.1537,348.47,13212,1,0,0,0,0,0,1
3283,1,0.1189,66.33,1610,2,0,1,1,1,0,3
3284,1,0.1442,82.52,85359,0,1,0,0,0,0,1
3285,1,0.08,75.21,3501,1,0,0,0,1,0,1
3286,1,0.08,31.34,1928,2,0,0,0,1,0,2
3287,1,0.1316,506.56,15083,2,0,0,0,0,0,2
3288,1,0.1379,224.9,8799,0,0,0,0,0,1,0
3289,1,0.0932,89.46,3185,1,0,0,0,0,0,1
3290,1,0.1316,151.97,4824,0,0,0,0,1,0,0
3291,1,0.1316,135.09,13708,1,0,0,0,0,0,1
3292,1,0.1189,198.99,3001,1,0,0,0,0,0,1
3293,1,0.1158,759.31,25051,0,0,0,0,0,0,0
3294,1,0.1189,497.46,9111,2,0,0,0,0,1,2
3295,1,0.1347,508.84,7432,0,0,0,0,0,0,0
3296,1,0.1568,189.01,10249,0,0,0,0,0,0,0
3297,1,0.1411,205.38,4148,2,0,0,0,1,0,2
3298,1,0.1158,726.3,36112,3,0,0,0,0,0,3
3299,1,0.1568,533.78,27174,1,0,0,1,0,0,1
3300,1,0.1189,198.99,9720,0,0,0,0,0,0,0
3301,1,0.1126,492.95,0,0,0,0,0,1,0,0
3302,1,0.1379,408.91,46817,1,0,1,1,0,0,2
3303,1,0.1126,59.16,2297,1,0,0,0,1,0,1
3304,1,0.1379,558.84,23831,2,0,0,0,1,0,2
3305,1,0.1189,431.14,6040,2,0,0,0,0,0,2
3306,1,0.0963,189.36,5898,0,0,0,0,0,0,0
3307,1,0.1347,508.84,34645,0,0,0,0,0,0,0
3308,1,0.1253,502.0,21702,3,0,0,0,0,0,3
3309,1,0.1284,268.95,13450,1,0,0,0,0,0,1
3310,1,0.08,225.62,9866,1,0,0,0,0,0,1
3311,1,0.1095,163.57,5274,0,0,0,0,0,0,0
3312,1,0.1316,337.71,14588,2,0,0,0,0,0,2
3313,1,0.1253,100.4,24876,1,2,0,0,0,1,3
3314,1,0.1426,686.12,28619,1,0,1,1,0,0,2
3315,1,0.1126,328.64,11821,0,0,0,0,0,1,0
3316,1,0.1347,101.77,5805,0,0,1,0,0,0,1
3317,1,0.1253,502.0,23252,1,0,0,0,0,0,1
3318,1,0.0932,159.74,15732,1,0,0,0,0,1,1
3319,1,0.1442,388.53,16672,0,0,0,0,0,1,0
3320,1,0.1568,700.04,21873,0,0,0,0,0,0,0
3321,1,0.1158,396.17,16862,2,0,0,0,0,0,2
3322,1,0.08,94.01,2238,2,0,0,0,0,0,2
3323,1,0.1221,399.78,17710,1,0,0,0,0,0,1
3324,1,0.0963,160.48,23658,2,0,0,0,1,0,2
3325,1,0.0932,127.79,12535,0,0,0,0,0,0,0
3326,1,0.1095,327.14,0,1,1,0,0,0,0,2
3327,1,0.0963,320.95,23607,4,0,0,1,0,0,4
3328,1,0.0963,102.71,6,0,0,0,0,1,0,0
3329,1,0.1158,115.55,8716,0,0,0,0,0,1,0
3330,1,0.1253,334.67,18212,1,0,0,1,0,0,1
3331,1,0.1095,130.86,15830,2,0,0,0,0,0,2
3332,1,0.0932,319.47,4022,0,0,0,0,0,0,0
3333,1,0.1095,327.14,20545,2,0,0,0,0,0,2
3334,1,0.1316,84.43,2196,1,0,0,1,0,0,1
3335,1,0.0932,191.69,19391,0,0,0,0,1,0,0
3336,1,0.1347,678.46,35214,2,0,0,0,0,0,2
3337,1,0.1221,165.75,5284,0,0,0,0,0,0,0
3338,1,0.1189,198.99,6371,1,0,0,0,0,0,1
3339,1,0.0963,401.18,12363,1,0,0,0,0,0,1
3340,1,0.1221,533.04,9323,6,0,0,0,0,0,6
3341,1,0.1284,319.38,10573,2,0,0,0,0,0,2
3342,1,0.1189,281.9,3948,3,0,0,0,0,0,3
3343,1,0.1189,49.75,962,0,0,0,0,0,0,0
3344,1,0.0932,319.47,9956,0,0,0,0,0,0,0
3345,1,0.1158,59.43,7634,0,0,0,0,0,1,0
3346,1,0.1221,666.3,5119,1,2,0,0,0,0,3
3347,1,0.1253,502.0,32239,0,1,0,0,0,0,1
3348,1,0.1126,377.93,21354,1,0,0,0,0,1,1
3349,1,0.1253,836.66,49139,0,0,0,0,0,0,0
3350,1,0.1505,60.71,0,1,0,0,0,1,0,1
3351,1,0.1126,492.95,16439,0,0,0,0,0,0,0
3352,1,0.0963,308.11,12865,2,0,0,0,0,0,2
3353,1,0.1411,82.15,5873,1,0,0,0,0,0,1
3354,1,0.1442,247.56,16364,0,1,0,0,0,0,1
3355,1,0.1316,357.97,30869,0,0,0,0,0,1,0
3356,1,0.1379,340.76,8826,0,0,0,0,0,0,0
3357,1,0.1322,40.57,8396,0,1,0,0,0,0,1
3358,1,0.1158,528.22,6476,1,0,0,0,0,0,1
3359,1,0.1095,212.64,6678,1,0,0,0,0,1,1
3360,1,0.1316,118.2,11740,3,0,0,0,0,0,3
3361,1,0.0932,319.47,11314,2,0,0,0,0,0,2
3362,1,0.1284,336.18,6435,2,0,1,0,1,0,3
3363,1,0.1095,588.85,77,0,0,0,1,0,0,0
3364,1,0.1347,84.81,1159,1,0,0,0,1,0,1
3365,1,0.1158,660.27,9873,1,0,0,1,0,1,1
3366,1,0.1189,182.41,11812,1,0,0,0,0,0,1
3367,1,0.0963,478.21,7504,0,0,0,0,0,0,0
3368,1,0.0963,115.54,1919,2,0,1,0,0,0,3
3369,1,0.1114,98.42,471,1,0,0,0,0,1,1
3370,1,0.1474,207.23,36120,1,0,0,0,0,0,1
3371,1,0.1537,317.11,10971,0,0,0,0,0,0,0
3372,1,0.1253,257.69,16343,2,0,0,0,0,1,2
3373,1,0.1095,471.08,9,1,0,0,0,1,0,1
3374,1,0.1221,374.8,16842,1,0,0,0,0,0,1
3375,1,0.0963,417.23,59544,2,0,0,0,0,0,2
3376,1,0.1189,278.58,62083,0,0,0,0,0,0,0
3377,1,0.0932,191.69,0,1,0,0,0,0,0,1
3378,1,0.1253,83.67,1371,2,0,0,0,1,0,2
3379,1,0.1221,69.97,569,3,0,0,0,0,0,3
3380,1,0.1379,190.83,8364,1,0,0,1,0,0,1
3381,1,0.1189,215.57,7763,1,0,1,0,0,0,2
3382,1,0.1253,267.73,12806,1,0,0,1,0,0,1
3383,1,0.1095,130.86,16142,0,0,0,0,0,0,0
3384,1,0.1316,624.75,24983,1,0,0,1,0,0,1
3385,1,0.1095,229.0,9724,0,0,0,0,0,0,0
3386,1,0.1126,39.44,27524,1,0,0,0,0,0,1
3387,1,0.0932,319.47,87,0,0,0,0,0,0,0
3388,1,0.1357,679.37,24918,1,0,0,0,0,0,1
3389,1,0.1189,82.91,32812,0,0,0,0,0,1,0
3390,1,0.1253,267.74,0,0,0,0,0,0,0,0
3391,1,0.1158,379.66,12050,1,0,0,1,0,0,1
3392,1,0.08,219.36,6332,0,0,0,0,0,0,0
3393,1,0.1253,60.24,921,1,0,0,0,1,0,1
3394,1,0.1126,328.64,3404,2,0,0,0,0,0,2
3395,1,0.08,225.62,14824,3,0,0,0,0,1,3
3396,1,0.1221,299.84,22014,0,0,0,0,0,0,0
3397,1,0.1496,866.16,73257,0,0,0,0,0,0,0
3398,1,0.0963,192.57,17737,0,0,0,0,0,0,0
3399,1,0.0963,282.43,6055,0,0,0,0,0,0,0
3400,1,0.1442,96.28,3831,2,0,0,0,0,0,2
3401,1,0.1379,51.12,22189,3,0,0,0,0,1,3
3402,1,0.1221,333.15,11389,0,0,0,0,0,0,0
3403,1,0.1221,333.15,7880,0,0,0,0,0,0,0
3404,1,0.1221,519.72,16594,1,0,0,0,0,0,1
3405,1,0.1126,328.64,5389,0,0,1,0,0,0,1
3406,1,0.1379,333.94,29330,0,0,0,1,0,0,0
3407,1,0.1347,72.94,27385,0,0,0,0,0,0,0
3408,1,0.0932,255.58,2373,0,0,0,0,0,0,0
3409,1,0.1442,343.83,6383,1,2,0,0,0,0,3
3410,1,0.1095,490.71,1842,0,0,0,0,0,0,0
3411,1,0.1189,119.4,4689,3,0,0,0,0,0,3
3412,1,0.1221,319.83,14612,2,0,0,0,0,0,2
3413,1,0.1392,491.58,9950,3,0,0,0,0,0,3
3414,1,0.1253,200.8,5791,0,0,0,0,0,0,0
3415,1,0.1158,478.7,20680,0,0,0,1,0,0,0
3416,1,0.1189,829.1,8546,0,0,0,0,0,0,0
3417,1,0.1221,466.41,11212,0,1,0,0,0,0,1
3418,1,0.1284,430.31,4759,0,0,0,0,0,0,0
3419,1,0.1284,84.05,1687,0,0,1,1,0,0,1
3420,1,0.1347,468.14,15670,0,0,0,1,0,0,0
3421,1,0.1411,410.75,13018,3,1,0,1,0,1,4
3422,1,0.1253,635.86,30092,1,1,0,0,0,0,2
3423,1,0.0768,187.15,53625,0,0,0,0,0,0,0
3424,1,0.1284,361.4,21196,3,0,0,0,0,0,3
3425,1,0.1189,198.99,5217,3,0,0,0,0,0,3
3426,1,0.1347,237.46,8896,0,0,0,0,0,0,0
3427,1,0.1284,524.44,15712,0,0,0,0,0,1,0
3428,1,0.1253,185.74,10192,0,0,0,0,0,0,0
3429,1,0.1379,204.46,8523,2,0,0,0,0,0,2
3430,1,0.1189,497.46,21694,0,0,0,0,0,0,0
3431,1,0.1537,871.16,40741,3,0,0,1,0,1,3
3432,1,0.1221,759.58,19226,1,1,0,0,0,0,2
3433,1,0.0932,191.69,8962,1,0,0,0,0,0,1
3434,1,0.1158,231.1,1089,0,0,1,0,0,0,1
3435,1,0.1095,261.71,40685,0,0,0,0,0,0,0
3436,1,0.1158,280.62,57168,4,0,0,0,1,0,4
3437,1,0.1158,165.07,1833,0,0,0,0,0,0,0
3438,1,0.0963,320.95,34679,0,0,0,0,0,1,0
3439,1,0.1095,556.14,18001,0,0,0,0,0,0,0
3440,1,0.1189,145.93,2759,2,0,0,1,0,1,2
3441,1,0.0963,231.08,2392,2,0,0,0,0,0,2
3442,1,0.1442,385.09,18514,0,0,0,0,0,1,0
3443,1,0.1442,68.77,26719,1,0,0,0,0,0,1
3444,1,0.1474,863.42,26856,3,1,0,0,0,0,4
3445,1,0.1316,303.94,12641,3,0,0,0,0,0,3
3446,1,0.1284,309.29,22473,0,0,0,1,0,0,0
3447,1,0.1189,99.5,2572,0,0,0,0,0,0,0
3448,1,0.0737,46.57,14105,0,0,0,0,0,0,0
3449,1,0.1411,111.25,545,2,0,2,0,0,0,4
3450,1,0.1726,536.77,12108,0,0,0,1,0,0,0
3451,1,0.0768,187.15,20104,0,0,0,0,0,0,0
3452,1,0.1189,79.6,18430,2,0,0,0,0,0,2
3453,1,0.1095,314.06,6376,1,0,1,0,0,0,2
3454,1,0.1126,558.68,42106,3,0,0,0,0,0,3
3455,1,0.1322,202.81,6001,0,0,0,0,0,1,0
